Campaign ID;Campaign Name;Spend;Impressions;Clicks;Ad Formats
20757780182;202310//Syoss Oleo Intense Masterbrand 6s – OLV//Bumper 6sec;0;0;0;Bumper
20743789662;202302//Bumper//6sec//CPM//W25-54;0;0;0;Bumper
20743748061;202310//Trueview//15sec//CPM//W25-54;0;0;0;Non-skippable in-stream
20698263308;202310//Somat Excellence Gel//15sec//CPM//W25-54//Trueview 15sec;0;0;0;Non-skippable in-stream
20692262820;202310//Somat Excellence Gel//6sec//CPM//W25-54//Bumper 6sec;0;0;0;Bumper
20523381259;202309//Gliss//Gliss Night Elixir Launch 2023//Bumper//6sec//CPM//W18-54;0;0;0;Bumper
20523340033;202309//Gliss//Gliss Night Elixir Launch 2023//Trueview//15sec//CPM//W18-54;0;0;0;Non-skippable in-stream
20501824013;202308//Bref//SVR Wellness//Easier Way//Bumper//6sec//CPM//W25-54;0;0;0;Bumper
20501802149;202308//Bref//SVR Wellness//Easier Way//Trueview//15sec//CPM//W25-54;0;0;0;Non-skippable in-stream
20333055809;Syoss Oleo Intense Masterbrand 6s – OLV//Bumper 6sec;0;0;0;Bumper
20333040602;OLV Syoss Oleo Intense Masterbrand 15s – OLV//Trueview 15sec;0;0;0;Non-skippable in-stream
20330482774;202307//Perwoll Rethink Fashion Bumper//6 sec//CPM//W 25-54;0;0;0;Bumper
20325954383;202307//Perwoll Rethink Fashion Trueview//15 sec//CPM//W 25-54;0;0;0;Non-skippable in-stream
20253659690;202306//Gliss Split Hair Miracle Launch 2020//Bumper//6sec//CPM//W20-59;0;0;0;Bumper
20248803039;202306//Gliss Split Hair Miracle Launch 2020//Trueview//15sec//CPM//W20-59;0;0;0;Non-skippable in-stream
20111706841;202305//Somat//Switch & Save RL 23//Excellence 4in1 Cap- The Push//Trueview;0;0;0;Non-skippable in-stream
20108241035;202305//Somat//Switch & Save RL 23//Excellence 4in1 Cap- The Push//Bumper;0;0;0;Bumper
19663027414;202302//Gliss Split Hair Miracle Launch 2020//Bumper//6sec//CPM//W20-59;0;0;0;Bumper
19655502369;202302//Gliss Split Hair Miracle Launch 2020//Trueview//15sec//CPM//W20-59;0;0;0;Non-skippable in-stream
19645585900;202301//Syoss Color//Syoss Color Oleo Bumper//Launch Syoss Color Oleo 2023;0;0;0;Bumper
19645293058;202301//Syoss Color//Syoss Color Oleo Trueview//Launch Syoss Color Oleo 2023;0;0;0;Non-skippable in-stream
19537323056;202301//Perwoll Rethink Fashion Bumper//6 sec//CPM//W 25-54;0;0;0;Bumper
19537300052;202301//Perwoll Rethink Fashion Trueview//15 sec//CPM//W 25-54;0;0;0;Non-skippable in-stream
19460992714;202301//Somat Magnifier Trueview//15sec//CPM//Women 25-54;0;0;0;Non-skippable in-stream
19453312455;202301//Somat Magnifier Bumper//6sec//CPM//Women 25-54;0;0;0;Bumper
19423555640;202302//Bref//SVR Colored Water//Easier Way Campaign//Bumper//6sec//CPM//W25-54;0;0;0;Bumper
19423555637;202302//Bref//SVR Colored Water//Easier Way Campaign//Trueview//15sec//CPM//W25-54;0;0;0;Non-skippable in-stream
23526997418;Belupo Rinil - February 2026 (YT) - CPM;0;0;0;Skippable in-stream
21957316202;Saponia Likvi Štedi Prste December 2024 (YT) - CPM - Reach Mix 2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21900220552;202411//Taft Spray&Mousse//SK Taft Hair Spray 2024//Bumper;0;0;0;Bumper
21889860183;202411//Taft Spray&Mousse//SK Taft Hair Spray 2024//Trueview;0;0;0;Non-skippable in-stream
21816992623;Saponia Ornel CRO Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21813106763;Saponia Ornel SLO Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21806642574;Saponia Ornel SRB Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21806633880;Saponia Ornel BIH Oct - Nov 2024 (YT) - CPM - Reach Mix 2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21782512545;202410//OLV Trueview//15sec//CPM//W25-54//Multicare;0;0;0;Non-skippable in-stream
21782511567;202410//OLV Bumper//6sec//CPM//W25-54//Multicare;0;0;0;Bumper
21650691544;Box Now Sept 2024 (YT) - Reach Mix 2.0 - CPM;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
21422230982;BIC Miss Soleil Jul - Aug 2024 (YT) - Bumper - CPM;0;0;0;In-feed + Bumper + Shorts
21319119829;Saponia FAKS Gel May - June 2024 (YT) - CPM - Reach Mix 2.0;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
21294433108;Belupo B Fit Awareness May - June 2024 (YT) - Reach Mix 2.0 - CPM;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
21284259561;Belupo B Fit Awareness May - June 2024 (DG) - CPC;0;0;0;Skippable in-stream + In-feed + Shorts
21057768940;202402/Taft/Bumper;0;0;0;Skippable in-stream + Bumper
21057743950;202402/Taft/Trueview;0;0;0;Non-skippable in-stream
20984145580;Box Now Jan - Feb 2024 (YT) - Reach Mix 2.0 - CPM;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
20920564550;202401//OLV Bumper//6sec//CPM//W25-54//Multicare;0;0;0;Bumper
20913891759;202401//OLV Trueview//15sec//CPM//W25-54//Multicare;0;0;0;Non-skippable in-stream
20775418068;202311/Taft/Trueview;0;0;0;Non-skippable in-stream
20775417834;202311/Taft/Bumper;0;0;0;Bumper
20438333506;202308//OLV Bumper//6sec//CPM//W25-54//Multicare;0;0;0;Bumper
20428770378;202308//OLV Trueview//15sec//CPM//W25-54//Multicare;0;0;0;Non-skippable in-stream
23522109077;vizols_february_2026_youtube_cpm;0;0;0;Skippable in-stream + Shorts
23512807606;DG_OMD_HR-HR_GB_BTY_Hrcr_Styl_NA_GOO_AUD_DES_SenseIQ_DG_1.2.-30.3.2026.;0;0;0;In-feed
23503055178;VID_OMD_HR-HR_GB_BTY_Hrcr_Styl_NA_GOO_AUD_DES_SenseIQ_YT_1.2.-30.3.2026.;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
23496452353;DG_OMD_HR-HR_GB_OG_OBBLD_ALL_RECMANOB_GOO_AUD_DES_OneBlade_DG_23.1.-18.4.2026.;0;0;0;In-feed
23496452335;VID_OMD_HR-HR_GB_OG_OBBLD_ALL_RECMANOB_GOO_AUD_DES_OneBlade_YT_23.1.-18.4.2026.;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
23480012609;VID_OMD_HR-HR_OHC_OHC_OHCX_ALL_NA_GOO_AUD_DES_OHC_20.1.-31.1.2026.;0;0;0;Skippable in-stream + In-feed + Bumper
23464064537;VID_OMD_HR-HR_GB_S_SX_ALL_NA_GOO_AUD_DES_Shaving_15.1.-28.2.2026.;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
23421692625;meralys_january_2026_youtube_cpm;0;0;0;Skippable in-stream + In-feed + Shorts
21901897197;Rio Mare Insalatissime Autumn Nov - Dec 2024 (YT) - CPM;0;0;0;Skippable in-stream + Shorts
21886231592;DG_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_SHAVERS_6.11.-20.12.2024.;0;0;0;Skippable in-stream + In-feed + Shorts
21878758541;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_ONE BLADE_20.10.-30.11.2024.;0;0;0;Skippable in-stream + In-feed + Shorts
21864739114;DG_OMD_HR-EN_MCC_MCC_Comforting_Soothers_NA_GOO_BRD_Avent Soothers 1.11.-31.12.;0;0;0;In-feed + Shorts
21850758387;reflustat_november_2024_youtube_cpm;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
21838643434;DG_OMD_BA-EN_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_21.10.-24.12.2024.;0;0;0;Skippable in-stream + In-feed + Shorts
21834241427;DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_21.10.-24.12.2024.;0;0;0;Skippable in-stream + In-feed + Shorts
21823267624;meralys_october_2024_youtube_cpm;0;0;0;Skippable in-stream
21797173339;DG_OMD_HR-HR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_INTIMATE_7.10.-30.11.2024.;0;0;0;In-feed + Shorts
21794035663;DG_OMD_HR-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_8.10.-30.12.2024. DEMAND GEN;0;0;0;In-feed + Shorts
21779138818;DG_OMD_HR-EN_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ 1.10.-15.12.2024._4502395228;0;0;0;Skippable in-stream + In-feed + Shorts
21722845377;Hidra Equity II - Ivica Kostelić Sept - Oct 2024 (YT) - Reach Mix - 2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21703123584;DG_OMD_HR-EN_OHC_ID_CordlessPowerFlosser_CordlessPFMid3000_RECCONFLO_GOO_BRD_OHC_16.09.-21.10.2024.;0;0;0;In-feed + Shorts
21692837221;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom 10.9.-31.10.2024.;0;0;0;Skippable in-stream + In-feed + Bumper
21689033516;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom 10.9.-31.10.2024.;0;0;0;In-feed + Shorts
21677841481;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 5.9.-5.10.2024.men target;0;0;0;In-feed + Shorts
21677839672;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 5.9.-5.10.2024.men target;0;0;0;Skippable in-stream + In-feed + Bumper
21674244716;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 5.9.-5.10.2024.parents;0;0;0;In-feed + Shorts
21674244713;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 5.9.-5.10.2024.parents target;0;0;0;Skippable in-stream + In-feed
21632783655;UHU BTS Aug - Sep 2024 (YT) - Bumper - CPM;0;0;0;Bumper
21567929004;Rio Mare Pesto Aug - Sept 2024 (YT) - Bumper - CPM;0;0;0;Bumper
21549047173;VID_OMD_HR-HR_GB_OG_OneBladeBlades_OneBlade360Blades_RECMANOB_GOO_BRD_BLADES 6.8.-25.9.2024._Youtube;0;0;0;Skippable in-stream + In-feed
21398104726;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_HAIRCARE;0;0;0;In-feed + Shorts
21398007508;Rio Mare Insalatissime Jun - Jul 2024 (YT) - Bumper - CPM;0;0;0;Bumper
21394076384;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_LUMEA;0;0;0;In-feed + Shorts
21394076312;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_ONEBLADE;0;0;0;In-feed + Shorts
21394076150;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_HEALTHCARE;0;0;0;In-feed + Shorts
21380907320;DG_OMD_HR-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_13.06.-09.08.DEMAND GEN;0;0;0;In-feed + Shorts
21358679652;DG_OMD_HR-HR_GB_BEA_Femaledepilation_FemaledepilationUn_NA_GOO_BRD_Epilators_DG_7.6.-19.7.2024.;0;0;0;In-feed
21340501654;DG_OMD_HR-EN_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_05.06.-30.07..DEMAND GEN;0;0;0;Skippable in-stream + In-feed + Shorts
21297568208;Hidra Equity - Ivica Kostelić May - June 2024 (YT) - Reach Mix - 2.0;0;0;0;Skippable in-stream
21247237877;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_YT_1.5.-1.6.2024.;0;0;0;Skippable in-stream + In-feed + Bumper
21240579822;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_DG_1.5.-1.6.2024.;0;0;0;In-feed
21228638814;DG_OMD_HR-HR_OHC_ID_CordlessPowerFlosser_CordlessPFCombos_RECCONFLO_GOO_BRD_PowerFlosser_DG_2.5.-2.7.2024.;0;0;0;In-feed
21221386484;lactogyn_april_2024_youtube_cpm_reachmix_2.0;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
21212871241;reflustat_april_2024_youtube_cpm;0;0;0;Skippable in-stream
21209368972;VID_OMD_BA-EN_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_4502236229;0;0;0;Skippable in-stream + In-feed + Bumper
21198681579;DG_OMD_BA-EN_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_4502236229;0;0;0;In-feed + Shorts
21194215411;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom_YT_15.4-4.6.2024.;0;0;0;Skippable in-stream + In-feed + Bumper
21190851515;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom_DG_15.4-4.6.2024.;0;0;0;In-feed + Shorts
21174622543;prolife_april_2024_youtube_cpm_reachmix_2.0;0;0;0;Skippable in-stream + In-feed + Bumper + Shorts
21171450382;VID_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_5.4.-15.6.2024.;0;0;0;Skippable in-stream + In-feed + Bumper
21167928134;DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_5.4.-15.6.2024.;0;0;0;In-feed
21139222760;DG_OMD_HR-HR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_1.4.-15.6.2024.;0;0;0;In-feed + Shorts
21104447457;fungilac_march_2024_youtube_cpm_reachmix_2.0;0;0;0;Skippable in-stream + In-feed + Shorts
21045221758;DG_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_DG_20.2.-30.4.2024.;0;0;0;In-feed + Shorts
21045176326;VID_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_YT_20.2.-30.4.2024.;0;0;0;Skippable in-stream + In-feed + Bumper
21032574852;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_DG_20.2.-30.4.2024.;0;0;0;In-feed + Shorts
21032559255;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_YT_20.2.-30.4.2024.;0;0;0;Skippable in-stream + In-feed + Bumper
21018394929;DG_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_DG_15.2.-30.4.2024. -	Pmax – PMAX_OMD_HR-;0;0;0;In-feed + Shorts
20954345651;mpf_jan_2024_youtube_cpm_reachmix_2.0;0;0;0;Skippable in-stream + In-feed + Shorts
20936581360;mpf_jan_2024_youtube_cpm;0;0;0;Skippable in-stream
20933200214;meralys_january_2024_youtube_cpm;0;0;0;Skippable in-stream
20788477882;vizols_nov_2023_youtube_cpm;0;0;0;Skippable in-stream
20784926398;OMD_HR_MG-MG_Grooming_multigroomq42023_CF_20.11.-25.12.2023_discovery_consideration;0;0;0;In-feed + Shorts
20781453773;reflustat_nov_2023_youtube_cpm;0;0;0;Skippable in-stream
20778349375;OMD_BIH_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_discovery_consideration;0;0;0;In-feed + Shorts
20733084450;OMD_HRV_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_discovery_consideration;0;0;0;In-feed + Shorts
20732929323;meralys_november_2023_youtube_cpm;0;0;0;Skippable in-stream
20730961174;OMD_CRO_OHC-PT_MultipleProducts_sonicareq4_CF_27.10.2023_22.12.2023_discovery_consideration;0;0;0;In-feed + Shorts
20727594890;OMD_CRO_OHC-PT_MultipleProducts_sonicareq4_CF_27.10.2023_22.12.2023_Youtube;0;0;0;Bumper
20636082882;OMD_HR_MG-MG_MultipleProducts_obbladeq42023_CF_10.10.2023_25.11.2023_GDN_discovery;0;0;0;In-feed + Shorts
20618204326;OMD_HR_MCC-MCC_InfantFeedingSolutions_aventq42023_CF_3.10.2023_30.11.2023_discovery;0;0;0;In-feed + Shorts
20617151485;mpf_oct_2023_youtube_cpm;0;0;0;Skippable in-stream
20610462602;OMD_HR_MG-MG_MultipleProducts_obblade1shaveq32023_CF_25.09.2023_24.10.2023_Youtube;0;0;0;Skippable in-stream + Bumper
20579701425;prolife_sept_2023_youtube_cpm;0;0;0;Skippable in-stream
20559749176;OMD_HR_OHC-PT_MultipleProducts_sfkq3_CF_15.9.2023_31.10.2023_GDN_discovery;0;0;0;In-feed + Shorts
20509516018;UHU BTS Aug - Sep 2023 (YT) - Reach Mix - CPM;0;0;0;Skippable in-stream + Bumper
20457426452;Coors_Hidra_Local_HR_KN_U21 sleek Can_August2023;0;0;0;Skippable in-stream
20253254524;Rio Mare For Oceans - June 2023 (YT) - Bumper - CPM;0;0;0;Bumper
20253221962;Rio Mare For Oceans - June 2023 (YT) - Trueview - CPV;0;0;0;Skippable in-stream
20231878980;JGL Lactogyn June - July 2023 (YT) - TrueView for Reach - CPM;0;0;0;Skippable in-stream
20226591978;Coors_Hidra_Local_HR_KN_U21 sleek Can_June2023;0;0;0;Skippable in-stream
20180671604;OMD_HR_OHC-PT_MultipleProducts_powerflosserq22023_CF_22.05.2023_15.07.2023_youtube;0;0;0;Skippable in-stream + Bumper
20012643268;JGL Fungilacset Apr - June 2023 (YT) - CPV;0;0;0;Skippable in-stream
19813946770;JGL Reflustat Mar - Apr 2023 (YT) - TrueView for Reach - CPM;0;0;0;Skippable in-stream
19706557860;OMD_HR_MG-MG_MultipleProducts_obbladesq12023_CF_20.02.2023_15.04.2023_YouTube;0;0;0;Skippable in-stream + Bumper
19691561431;OMD_HR_BEA-BEA_MultipleProducts_haircareq12023_CF_15.02.2023_30.03.2023_youtube;0;0;0;Skippable in-stream + Bumper
19675352847;JGL Aquamaris - Mikroplastika Feb - Mar 2023 (YT) - TrueView for Reach - CPM;0;0;0;Skippable in-stream
19592259083;JGL Aquamaris Jan - Mar 2023  (YT) - Reach Mix - CPM;0;0;0;Skippable in-stream + Bumper
19583748930;OMD_HR_MG-MG_MultipleProducts_obbladesq12023_CF_20.01.2023_20.02.2023_YouTube;0;0;0;Skippable in-stream
19319099942;JGL Meralys Jan-Feb 2023 (YT) - TrueView for Reach - CPM;0;0;0;Skippable in-stream
